cv_id,jd_id,cv_group,jd_group,job_title,tfidf_score,sbert_score,bge_score,e5_score,gte_score,section_score,requirement_score,llm_score,pseudo_label_score,method_disagreement,pseudo_label,method_errors
resume_custom_03563,jd_custom_02732,Accountant,Hospitality,Busser / Runner Job in Saint Helena,0.8291,23.147,,,,61.5735,2.0,,21.8874,28.3757,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02831,Accountant,Logistics,Security Officer-Kansas City,1.6746,31.9116,,,,65.9558,3.75,,25.823,30.1003,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03398,Accountant,Operations,Maintenance Controller - Las Vegas,2.1668,38.7557,,,,69.3778,2.2727,,28.1432,32.4396,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_00616,Accountant,Technology,iOS Developer,0.9646,14.4833,,,,57.2416,1.579,,18.5671,26.5257,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02005,Accountant,Construction,"Brixmor Job Application for Entry Level Construction Coordinator | Monster.com var MONS_LOG_VARS = {""JobID"":",1.7881,36.1331,,,,68.0666,2.0,,26.9969,31.7832,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03666,Accountant,Science,Business Analyst Job in Doylestown,1.468,29.2264,,,,64.6132,1.6667,,24.2436,29.9053,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02309,Accountant,Engineering,Cisco Voice Design Engineer Job in Lynchburg,1.0351,35.6577,,,,67.8288,4.1667,,27.1721,31.2909,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03171,Accountant,Marketing,Event Marketing Coordinator / PR - College Graduates Job in Las Vegas,1.6394,27.9385,,,,63.9693,3.0769,,24.156,29.1589,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03451,Accountant,Other,"Oak Creek Ranch School Job Application for Weekend Office Person | Monster.com var MONS_LOG_VARS = {""JobID"":",0.4731,27.0271,,,,63.5135,1.6667,,23.1701,29.5523,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02939,Accountant,Manufacturing,Restaurant Team Member - West Highway (Venus,2.7186,29.1434,,,,64.5717,3.6539,,25.0219,29.07,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02755,Accountant,Human Resources,Automatic Screw Machine Operators Job in | Monster.com function wrap(EL,0.1353,22.3011,,,,61.1506,0.625,,21.053,28.6602,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02347,Accountant,Finance,EXEC ASST II Job in Memphis,3.5759,44.5905,,,,72.2952,2.5,,30.7404,33.9316,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02550,Accountant,Healthcare,Entry Level Event Coordinator: Marketing,1.3698,28.3436,,,,64.1718,0.7692,,23.6636,29.9109,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03645,Accountant,Sales,Convenience Sub Shop Clerk (Part Time) - Brookville GetGo Job in Brookville,1.6128,25.4438,,,,62.7219,2.0,,22.9446,28.7646,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02783,Accountant,Legal,Executive Director Senior Legal Counsel (Patent Litigation) Job in Dallas,0.7969,32.8498,,,,66.4249,1.25,,25.3304,31.236,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02160,Accountant,Customer Support,Security Officer (Festus,0.8024,33.3693,,,,66.6846,1.875,,25.6828,31.2307,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02249,Accountant,Education,"Confidential Job Application for Temporary FT Forestry Worker | Monster.com var MONS_LOG_VARS = {""JobID"":",1.2485,31.5951,,,,65.7975,1.5385,,25.0449,30.673,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02031,Accountant,Creative Media,Claims Examiner-Workers' Compensation Job in Dallas,1.5483,32.3708,,,,66.1854,1.875,,25.4949,30.7372,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02735,Accountant,Hospitality,Line Cook Job in Oak Brook,0.9891,20.2533,,,,60.1267,1.4286,,20.6994,27.7763,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02823,Accountant,Logistics,Security Officer Job in California US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.3355,34.7366,,,,67.3683,2.0,,26.3601,31.4721,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03347,Accountant,Operations,Quality Engineer Job in Dayton,5.301,26.4164,,,,63.2082,2.4074,,24.3332,28.0391,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_00520,Accountant,Technology,Flutter Developer,1.2702,21.3967,,,,60.6984,1.7742,,21.2849,27.8968,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02007,Accountant,Construction,Special Response Officer - PT & FT Job in Illinois US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.5958,28.3852,,,,64.1926,3.2353,,24.3522,29.2535,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03670,Accountant,Science,Warranty Adminstrator Job in Omaha,0.7757,30.9028,,,,65.4514,2.0833,,24.8033,30.4576,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02308,Accountant,Engineering,Field Service Engineer Job in Boston,1.0359,24.726,,,,62.363,1.5714,,22.4241,28.8254,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03124,Accountant,Marketing,Maintenance Technician Job in Columbus,1.503,24.5773,,,,62.2886,1.9231,,22.573,28.5873,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03450,Accountant,Other,Monster,0.5627,0.0,,,,49.108,2.4138,,13.0211,24.08,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02913,Accountant,Manufacturing,"CyberCoders Job Application for Superintendent - Civil Construction | Monster.com var MONS_LOG_VARS = {""JobID"":",1.8545,33.4929,,,,66.7465,2.5,,26.1485,30.8307,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02762,Accountant,Human Resources,"intiGrow Job Application for Mail Clerk | Monster.com var MONS_LOG_VARS = {""JobID"":",0.8292,34.5426,,,,67.2713,2.0,,26.1608,31.5476,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02434,Accountant,Finance,Client Manager-Property & Casualty at Willis Towers Watson Job in Dallas,4.7523,39.6043,,,,69.8021,2.0455,,29.0511,32.1027,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02641,Accountant,Healthcare,Firefighter/EMT/Paramedic Job in Arizona US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.1177,21.2798,,,,60.6399,2.5,,21.3844,27.7391,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03601,Accountant,Sales,Restaurant Manager for GROWING CASUAL CONCEPT OPENING UNITS IN Tampa Area Job in Clearwater,2.6294,28.0194,,,,64.0097,1.875,,24.1334,29.2294,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02773,Accountant,Legal,Senior Administrative Assistant/Legal Assistant Job in Houston,1.5836,43.9592,,,,71.9796,1.6667,,29.7973,34.4831,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02055,Accountant,Customer Support,Food Server Job in San Pablo,0.8217,19.5515,,,,59.7757,1.6667,,20.4539,27.6007,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02238,Accountant,Education,Instructional Designer Job in Memphis,1.9307,40.1567,,,,70.0784,1.9231,,28.5222,33.05,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02037,Accountant,Creative Media,"Matrix Resources Job Application for Independent Designer - FinOps Content and Design Specialist | Monster.com var MONS_LOG_VARS = {""JobID"":",1.1857,33.937,,,,66.9685,1.3333,,25.8561,31.4406,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02739,Accountant,Hospitality,Bartenders Job in Woodbridge,0.4959,23.1446,,,,61.5723,2.2222,,21.8587,28.4065,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02871,Accountant,Logistics,CDL Shuttle Driver,0.6034,32.7539,,,,66.3769,5.0,,26.1835,30.3412,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03390,Accountant,Operations,Project Manager Job in Atlanta,2.5408,26.2071,,,,63.1035,2.8378,,23.6723,28.5299,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_00714,Accountant,Technology,Backend Developer,1.6997,31.111,,,,63.7752,1.087,,24.4182,29.7447,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02026,Accountant,Construction,"CyberCoders Job Application for Construction Superintendent (Multi-Family) | Monster.com var MONS_LOG_VARS = {""JobID"":",1.0359,25.8552,,,,62.9276,3.0,,23.2047,28.7786,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_02295,Accountant,Engineering,Program Assistant / Analyst at EOUSA Office of Legal and Victim Programs Job in Washington,2.8481,39.8064,,,,69.9032,0.5556,,28.2783,33.0695,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03210,Accountant,Marketing,Litigation Legal Secretary - Indianapolis Job in Indianapolis,0.7717,37.8826,,,,68.9413,2.2222,,27.4544,32.5502,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_03563,jd_custom_03465,Accountant,Other,Police Examinations Job in Chillicothe,0.6845,11.1079,,,,55.554,0.0,,16.8366,26.3073,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03392,Teacher,Operations,Soil Operator Job in Oakland,2.1327,31.0141,,,,65.5071,2.2917,,25.2364,30.0852,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03813,Teacher,Technology,Termite Control Technician – Field Service Rep (Entry Level) Job in Fort Myers,2.2297,18.5183,,,,59.2591,1.8571,,20.4661,27.0034,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02017,Teacher,Construction,General Laborer ( G ) Job in Las Vegas,0.9451,30.2423,,,,65.1212,1.4286,,24.4343,30.3873,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03668,Teacher,Science,Bilingual Accounts Payable Specialist Job in Atlanta,1.2966,18.7351,,,,59.3676,0.0,,19.8498,27.6956,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03671,Teacher,Security,Command Center Officer - Work at Major Brewery in Milwaukee! Job in Wisconsin US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.9685,23.4273,,,,61.7137,1.5625,,22.168,28.2728,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02003,Teacher,Administrative,Office Clerk Job in Green Valley,0.2493,28.7372,,,,64.3686,0.0,,23.3388,30.4982,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02296,Teacher,Engineering,Cryptologic Linguist Job in Johnstown body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.5767,16.9508,,,,58.4754,0.9375,,19.4851,27.0271,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03136,Teacher,Marketing,Sr Utility Coordinator Job in Atlanta,2.0172,31.259,,,,65.6295,1.3462,,25.063,30.4282,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03462,Teacher,Other,"Pennsylvania Tool & Gages Inc. Job Application for Machinists/Operators | Monster.com var MONS_LOG_VARS = {""JobID"":",0.0,16.5737,,,,58.2869,0.0,,18.7151,27.5138,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03029,Teacher,Manufacturing,Maintenance Technician Job in Atlanta,1.4233,26.3939,,,,63.197,1.5909,,23.1513,29.1612,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02761,Teacher,Human Resources,"Anchor Staffing Job Application for General Laborer- Automotive Sorters & Packagers | Monster.com var MONS_LOG_VARS = {""JobID"":",0.6137,28.5162,,,,64.2581,0.0,,23.347,30.3443,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02395,Teacher,Finance,Fleet Management Account Manager - Cincinnati Job in Cincinnati,1.0498,22.3123,,,,61.1561,1.7857,,21.576,28.1668,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02713,Teacher,Healthcare,Executive Engineer- Power Utility Telecommunications,0.7652,17.1755,,,,58.5878,0.3571,,19.2214,27.3885,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03613,Teacher,Sales,Prepared Foods Clerk ( Part-time) - Jamestown Giant Eagle Job in Warren,2.2931,33.1774,,,,66.5887,2.8125,,26.2179,30.542,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02806,Teacher,Legal,Investment Advisor Regulatory Counsel Job in Englewood,0.4083,18.4325,,,,59.2163,1.25,,19.8268,27.5418,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02110,Teacher,Customer Support,Premier Security Specialists/Graveshifts - San Francisco,1.713,16.5468,,,,58.2734,2.1429,,19.669,26.6435,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02245,Teacher,Education,Lead Teacher Job in Madison,10.6763,60.7652,,,,80.3826,2.5,,38.581,37.9474,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02038,Teacher,Creative Media,Stand Up Forklift Operator Job in Ontario,1.1947,27.9437,,,,63.9718,0.0,,23.2776,30.0405,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02736,Teacher,Hospitality,Banquet Server - Food Runner -Busser - Houseman Job in Washington,2.1951,28.9538,,,,64.4769,1.7857,,24.3529,29.6162,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02815,Teacher,Logistics,Security Officer-St. Joseph,2.8987,24.4871,,,,62.2436,2.1429,,22.9431,28.1741,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03414,Teacher,Operations,Office Manager - Part Time / days per week Job in Miami,1.8783,25.5467,,,,62.7734,2.5,,23.1746,28.6046,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_00238,Teacher,Technology,Java Developer,0.6828,17.4939,,,,58.1584,3.0,,19.8338,26.6107,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02014,Teacher,Construction,Screed Operator Job in Stephenson,1.1644,17.7723,,,,58.8861,1.2857,,19.7771,27.2146,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03667,Teacher,Science,UX Designer Job in South San Francisco,1.3491,24.448,,,,62.224,0.0,,22.0053,29.0656,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02002,Teacher,Administrative,Executive Admin / Admin Job in San Diego,1.4579,24.761,,,,62.3805,0.0,,22.1499,29.121,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02312,Teacher,Engineering,Survey Technician / CAD Drafter / Land Job in Dallas,1.5897,15.9994,,,,57.9997,2.1429,,19.4329,26.5613,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03127,Teacher,Marketing,Product Safety Specialist () Job in Houston,2.1062,15.486,,,,57.743,1.7391,,19.2686,26.4349,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_03447,Teacher,Other,UPS Automotive Mechanic Job in Williamsport,0.8871,20.5616,,,,60.2808,0.8333,,20.6407,28.0112,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02987,Teacher,Manufacturing,Sous Chefs - Culinary Growth Galore! Job in Bridgewater,3.1079,32.2139,,,,66.1069,0.0,,25.3572,30.7981,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02751,Teacher,Human Resources,Recruiter Job in Juno Beach,2.8632,27.9924,,,,63.9962,0.0,,23.7129,29.6539,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05996,jd_custom_02419,Teacher,Finance,Associate Attorney Job in Columbus,0.7575,22.7524,,,,61.3762,1.6667,,21.6382,28.3738,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
